listing_id,price_egp,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,district,compound_name,distance_to_auc_km,distance_to_mall_km,distance_to_metro_km,finishing_type,has_balcony,has_parking,has_security,has_amenities,view_type,listing_date,days_on_market,seller_type,is_negotiable
NCR-2024-01756,2600000,111,2,1,12,16,Fifth Settlement,Palm Hills,22.9,4.5,9.9,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-08-27,72,Broker,No
NCR-2024-01757,2950000,108,2,3,11,16,Madinaty,Madinaty B3,16.9,7.1,7.0,Lux,Yes,Yes,Yes,Yes,Street,2025-10-18,20,Owner,Yes
NCR-2024-01758,4500000,169,3,4,9,15,Rehab City,Rehab 1,3.9,2.4,5.2,Lux,Yes,No,Yes,No,Street,2025-08-18,81,Owner,Yes
NCR-2024-01759,4350000,192,3,3,9,1,Madinaty,,5.1,3.4,6.9,Unfinished,No,Yes,Yes,Yes,Compound,2025-05-31,160,Broker,No
NCR-2024-01760,3800000,117,2,2,10,7,Madinaty,Madinaty B2,5.6,6.3,3.6,Lux,Yes,Yes,Yes,No,Garden,2025-08-20,79,Broker,Yes
NCR-2024-01761,5050000,202,3,4,3,16,Fifth Settlement,,16.5,4.2,14.4,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-05-15,176,Broker,Yes
NCR-2024-01762,5250000,210,4,4,3,12,Fifth Settlement,,18.9,7.2,10.0,Lux,Yes,Yes,Yes,No,Garden,2025-10-06,32,Broker,Yes
NCR-2024-01763,3250000,120,2,1,4,17,Rehab City,Rehab 1,21.8,3.1,12.8,Lux,No,No,No,Yes,Garden,2025-08-07,92,Owner,Yes
NCR-2024-01764,4300000,188,3,4,12,9,Rehab City,Rehab 1,23.6,3.3,8.1,Lux,Yes,Yes,Yes,No,Compound,2025-07-23,107,Owner,Yes
NCR-2024-01765,3300000,137,2,3,7,1,Katameya,,6.6,7.2,13.8,Lux,Yes,Yes,No,Yes,Garden,2025-09-09,59,Owner,Yes
NCR-2024-01766,3300000,128,2,3,3,1,Rehab City,Rehab 2,9.1,4.0,8.8,Unfinished,Yes,Yes,Yes,Yes,Compound,2025-10-17,21,Owner,Yes
NCR-2024-01767,3100000,125,2,3,10,13,Rehab City,Rehab 4,7.5,4.4,9.9,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-10-03,35,Broker,Yes
NCR-2024-01768,3600000,119,2,2,8,15,Katameya,Lake View,10.3,3.0,8.9,Super Lux,No,Yes,Yes,No,Garden,2025-07-07,123,Broker,Yes
NCR-2024-01769,3150000,112,2,2,11,6,Fifth Settlement,,23.0,2.6,11.8,Super Lux,No,Yes,Yes,No,Garden,2025-08-16,83,Broker,No
NCR-2024-01770,1350000,78,1,1,8,20,Fifth Settlement,Hyde Park,15.2,5.4,9.8,Unfinished,No,Yes,No,Yes,Compound,2025-07-28,102,Broker,Yes
NCR-2024-01771,4200000,151,3,3,6,20,Rehab City,Rehab 3,19.0,1.4,6.3,Semi-finished,No,Yes,Yes,Yes,Street,2025-10-09,29,Broker,Yes
NCR-2024-01772,3500000,154,3,4,4,11,Rehab City,,13.3,7.1,4.7,Unfinished,No,No,Yes,Yes,Garden,2025-05-15,176,Owner,Yes
NCR-2024-01773,4350000,170,3,2,11,13,Rehab City,,2.7,6.3,10.3,Lux,Yes,No,No,Yes,Garden,2025-09-14,54,Broker,Yes
NCR-2024-01774,2950000,132,2,2,12,3,Rehab City,Rehab 2,3.5,1.9,8.9,Semi-finished,No,No,Yes,No,Street,2025-08-14,85,Broker,No
NCR-2024-01775,2450000,126,2,2,11,3,New Cairo (Other),,14.4,5.7,4.2,Semi-finished,Yes,No,Yes,No,Street,2025-09-20,48,Owner,Yes
NCR-2024-01776,3300000,126,2,3,5,17,Rehab City,Rehab 1,18.5,5.0,7.7,Lux,Yes,Yes,Yes,No,Street,2025-09-09,59,Broker,Yes
NCR-2024-01777,5750000,218,3,3,12,2,Rehab City,Rehab 2,7.0,1.9,9.2,Lux,Yes,Yes,Yes,No,Compound,2025-10-26,12,Owner,Yes
NCR-2024-01778,5000000,168,3,2,2,0,Rehab City,Rehab 3,18.6,2.5,12.9,Lux,No,No,Yes,No,Garden,2025-08-16,83,Broker,No
NCR-2024-01779,3050000,139,2,2,13,16,Rehab City,Rehab 3,20.6,3.6,3.9,Lux,Yes,Yes,Yes,Yes,Street,2025-09-22,46,Broker,Yes
NCR-2024-01780,3400000,132,2,3,6,6,Madinaty,Madinaty B1,11.5,5.7,7.2,Semi-finished,No,Yes,No,Yes,Compound,2025-08-08,91,Broker,Yes
NCR-2024-01781,3300000,165,3,3,3,15,Rehab City,Rehab 3,19.2,5.3,12.9,Semi-finished,Yes,Yes,No,Yes,Street,2025-09-16,52,Broker,Yes
NCR-2024-01782,2650000,133,2,2,15,4,New Cairo (Other),,11.3,4.5,10.8,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-07-01,129,Broker,Yes
NCR-2024-01783,1450000,91,2,1,6,18,New Cairo (Other),,17.6,6.3,6.5,Semi-finished,Yes,Yes,Yes,No,Compound,2025-08-16,83,Broker,Yes
NCR-2024-01784,4500000,154,3,4,12,6,Madinaty,Madinaty B3,19.6,6.2,13.1,Lux,Yes,Yes,Yes,No,Compound,2025-06-05,155,Broker,Yes
NCR-2024-01785,3350000,143,3,2,5,13,Madinaty,Madinaty B2,24.8,5.1,8.9,Lux,Yes,Yes,Yes,No,Street,2025-09-08,60,Broker,Yes
NCR-2024-01786,3000000,111,2,2,14,1,Katameya,Katameya Heights,9.9,6.4,9.0,Semi-finished,Yes,No,Yes,Yes,Garden,2025-05-22,169,Broker,Yes
NCR-2024-01787,2400000,82,1,1,2,2,Fifth Settlement,Mountain View,11.5,3.0,14.7,Lux,No,Yes,No,Yes,Garden,2025-07-19,111,Owner,Yes
NCR-2024-01788,6000000,258,4,4,15,16,Katameya,Katameya Plaza,5.8,7.1,14.4,Super Lux,Yes,No,Yes,No,Compound,2025-08-02,97,Owner,Yes
NCR-2024-01789,2800000,115,2,3,12,15,Madinaty,,6.7,5.1,7.3,Lux,Yes,Yes,Yes,No,Garden,2025-05-29,162,Owner,Yes
NCR-2024-01790,3850000,140,2,2,13,7,Fifth Settlement,Moon Valley,17.9,6.7,4.7,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-09-19,49,Broker,Yes
NCR-2024-01791,2450000,100,2,3,14,17,Fifth Settlement,Palm Hills,23.1,4.6,6.9,Semi-finished,Yes,Yes,Yes,No,Street,2025-08-14,85,Owner,Yes
NCR-2024-01792,2550000,87,1,2,5,14,Fifth Settlement,Hyde Park,11.1,2.1,3.4,Lux,Yes,Yes,Yes,No,Garden,2025-05-15,176,Broker,No
NCR-2024-01793,4150000,145,2,2,5,6,Rehab City,Rehab 1,6.1,4.6,3.2,Lux,Yes,Yes,Yes,Yes,Garden,2025-09-08,60,Broker,Yes
NCR-2024-01794,5300000,205,3,4,14,8,Rehab City,Rehab 1,8.6,3.3,7.7,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-09-15,53,Owner,Yes
NCR-2024-01795,4100000,148,2,3,9,5,Madinaty,Madinaty B4,12.5,5.7,14.3,Semi-finished,Yes,No,Yes,No,Garden,2025-07-03,127,Broker,Yes
NCR-2024-01796,2250000,97,2,3,11,17,Rehab City,Rehab 3,8.7,4.1,13.5,Semi-finished,Yes,No,Yes,No,Compound,2025-11-06,1,Owner,No
NCR-2024-01797,4300000,168,3,3,8,17,Fifth Settlement,Hyde Park,7.4,6.8,9.1,Lux,No,Yes,Yes,Yes,Compound,2025-05-28,163,Broker,Yes
NCR-2024-01798,2650000,150,3,3,12,13,Katameya,,18.9,5.6,9.8,Semi-finished,Yes,Yes,No,No,Street,2025-07-13,117,Broker,Yes
NCR-2024-01799,3200000,157,3,3,12,13,Fifth Settlement,Hyde Park,2.2,5.6,3.1,Semi-finished,Yes,Yes,Yes,No,Compound,2025-09-25,43,Owner,Yes
NCR-2024-01800,5700000,194,3,4,7,13,Rehab City,Rehab 4,14.4,2.1,5.6,Lux,Yes,Yes,Yes,No,Street,2025-06-02,158,Broker,Yes
NCR-2024-01801,2000000,73,1,1,15,3,Madinaty,Madinaty B2,20.3,7.9,3.3,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-09-07,61,Broker,Yes
NCR-2024-01802,5000000,213,3,3,15,3,Katameya,Katameya Heights,8.1,6.8,12.1,Super Lux,Yes,No,Yes,No,Compound,2025-09-02,66,Broker,Yes
NCR-2024-01803,2350000,124,2,2,12,14,Madinaty,Madinaty B3,15.9,6.4,4.7,Unfinished,Yes,Yes,No,Yes,Street,2025-07-31,99,Broker,Yes
NCR-2024-01804,4500000,208,4,4,13,14,Rehab City,Rehab 2,17.4,3.0,13.4,Lux,Yes,No,Yes,No,Compound,2025-11-06,1,Owner,Yes
NCR-2024-01805,2350000,124,2,2,15,17,Fifth Settlement,,17.1,4.5,10.7,Lux,Yes,Yes,No,No,Compound,2025-08-14,85,Broker,Yes
NCR-2024-01806,6750000,210,4,3,14,13,Madinaty,Madinaty B2,12.3,1.5,5.8,Super Lux,No,No,Yes,Yes,Garden,2025-11-01,6,Broker,Yes
NCR-2024-01807,6050000,202,3,3,3,0,Fifth Settlement,Palm Hills,10.0,4.5,4.9,Lux,No,Yes,Yes,Yes,Street,2025-06-05,155,Broker,Yes
NCR-2024-01808,3600000,133,2,3,10,9,Katameya,,21.2,1.6,10.5,Lux,No,No,Yes,No,Garden,2025-08-17,82,Owner,No
NCR-2024-01809,4800000,215,3,3,4,19,Fifth Settlement,Palm Hills,19.4,4.6,13.8,Unfinished,Yes,No,Yes,No,Compound,2025-10-28,10,Owner,Yes
NCR-2024-01810,5850000,266,4,5,6,9,Rehab City,Rehab 3,9.4,5.4,11.6,Unfinished,Yes,Yes,Yes,Yes,Street,2025-07-15,115,Broker,Yes
NCR-2024-01811,4500000,192,3,2,3,9,Katameya,Katameya Heights,4.4,3.4,7.2,Unfinished,Yes,Yes,No,Yes,Garden,2025-08-22,77,Owner,Yes
NCR-2024-01812,3800000,128,2,2,11,1,Katameya,Katameya Plaza,3.7,4.2,10.0,Lux,Yes,No,Yes,Yes,Street,2025-09-28,40,Owner,Yes
NCR-2024-01813,5000000,217,3,4,9,7,Rehab City,,4.2,7.1,6.7,Unfinished,Yes,No,Yes,Yes,Street,2025-11-05,2,Owner,Yes
NCR-2024-01814,3750000,145,2,3,8,0,Madinaty,Madinaty B3,15.4,1.3,15.0,Lux,Yes,Yes,Yes,No,Compound,2025-05-15,176,Broker,Yes
NCR-2024-01815,2350000,87,1,1,6,0,Rehab City,Rehab 3,3.2,6.4,12.0,Semi-finished,Yes,Yes,Yes,No,Street,2025-11-01,6,Owner,No
NCR-2024-01816,3750000,100,2,3,4,3,Katameya,Katameya Dunes,9.7,1.8,10.4,Super Lux,No,Yes,Yes,No,Nile,2025-10-21,17,Broker,Yes
NCR-2024-01817,3650000,128,2,3,7,6,Rehab City,Rehab 4,19.3,0.8,8.1,Lux,Yes,Yes,Yes,Yes,Garden,2025-10-21,17,Broker,Yes
NCR-2024-01818,3800000,164,3,4,13,8,Katameya,Lake View,8.8,1.9,10.4,Unfinished,Yes,Yes,Yes,No,Garden,2025-11-04,3,Broker,Yes
NCR-2024-01819,2600000,110,2,2,15,15,Fifth Settlement,Moon Valley,19.6,6.2,7.1,Unfinished,Yes,Yes,Yes,Yes,Street,2025-05-29,162,Broker,Yes
NCR-2024-01820,3300000,149,3,3,11,4,Fifth Settlement,,19.1,3.5,3.3,Semi-finished,Yes,Yes,Yes,No,Compound,2025-05-30,161,Broker,Yes
NCR-2024-01821,1950000,74,1,1,3,1,Katameya,Katameya Dunes,7.7,7.0,7.7,Semi-finished,Yes,No,Yes,Yes,Street,2025-10-07,31,Broker,Yes
NCR-2024-01822,3400000,108,2,3,10,10,Katameya,Lake View,18.8,4.4,14.2,Super Lux,Yes,No,Yes,Yes,Garden,2025-06-10,150,Owner,Yes
NCR-2024-01823,2000000,137,2,1,15,17,Fifth Settlement,,19.2,0.7,10.5,Semi-finished,Yes,Yes,No,Yes,Street,2025-08-23,76,Owner,No
NCR-2024-01824,3150000,111,2,3,8,18,Katameya,Lake View,11.1,5.9,4.0,Lux,Yes,No,No,Yes,Garden,2025-06-23,137,Owner,Yes
NCR-2024-01825,3900000,110,2,1,1,12,Madinaty,Madinaty B4,6.8,1.3,13.6,Super Lux,Yes,Yes,Yes,No,Garden,2025-08-19,80,Owner,Yes
NCR-2024-01826,4100000,149,2,2,3,10,Rehab City,Rehab 1,14.0,6.4,6.2,Super Lux,Yes,Yes,Yes,No,Garden,2025-08-07,92,Broker,No
NCR-2024-01827,4550000,189,3,3,11,19,Katameya,Katameya Plaza,23.2,1.8,5.9,Super Lux,Yes,No,Yes,No,Street,2025-06-28,132,Broker,Yes
NCR-2024-01828,2350000,112,2,3,5,18,Madinaty,,16.7,3.1,6.6,Semi-finished,Yes,Yes,Yes,No,Garden,2025-07-08,122,Owner,Yes
NCR-2024-01829,2750000,102,2,2,5,16,Fifth Settlement,Palm Hills,6.0,6.2,9.9,Super Lux,Yes,Yes,No,Yes,Compound,2025-09-19,49,Broker,Yes
NCR-2024-01830,3350000,94,2,3,10,4,Madinaty,Madinaty B4,17.7,7.7,9.5,Lux,No,Yes,Yes,Yes,Garden,2025-09-04,64,Broker,Yes
NCR-2024-01831,3850000,143,3,3,14,12,Fifth Settlement,Palm Hills,11.8,3.3,8.9,Lux,Yes,Yes,No,No,Street,2025-10-24,14,Broker,Yes
NCR-2024-01832,4800000,217,3,4,2,19,Madinaty,Madinaty B3,15.6,6.7,11.6,Lux,Yes,No,Yes,Yes,Street,2025-09-22,46,Broker,Yes
NCR-2024-01833,2650000,97,2,3,10,0,Katameya,,18.9,1.9,6.8,Semi-finished,No,No,Yes,Yes,Street,2025-11-03,4,Owner,No
NCR-2024-01834,2350000,98,2,3,8,9,Rehab City,Rehab 2,13.8,6.6,12.4,Semi-finished,No,No,Yes,No,Street,2025-08-07,92,Broker,Yes
NCR-2024-01835,3850000,146,2,3,5,7,Katameya,Katameya Heights,20.7,5.4,5.1,Lux,No,No,Yes,Yes,Street,2025-05-25,166,Broker,Yes
NCR-2024-01836,6700000,234,4,3,7,7,Fifth Settlement,,18.6,1.9,12.4,Lux,Yes,No,Yes,Yes,Garden,2025-05-17,174,Broker,Yes
NCR-2024-01837,3500000,126,2,2,15,18,Fifth Settlement,Hyde Park,16.1,2.8,11.0,Lux,Yes,No,Yes,Yes,Street,2025-11-01,6,Broker,Yes
NCR-2024-01838,3550000,110,2,1,7,5,Katameya,Lake View,5.5,1.5,11.2,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-09-03,65,Broker,Yes
NCR-2024-01839,4050000,147,2,2,14,11,Madinaty,,21.2,3.4,8.8,Lux,Yes,No,Yes,Yes,Nile,2025-08-16,83,Broker,Yes
NCR-2024-01840,3450000,107,2,3,5,6,Rehab City,Rehab 4,23.5,2.0,11.0,Lux,No,Yes,No,Yes,Compound,2025-09-05,63,Broker,Yes
NCR-2024-01841,2900000,122,2,1,8,15,Fifth Settlement,Palm Hills,5.2,5.3,4.0,Semi-finished,Yes,No,Yes,Yes,Compound,2025-10-30,8,Owner,Yes
NCR-2024-01842,4850000,211,3,3,9,8,Fifth Settlement,Mountain View,13.2,8.0,13.2,Lux,No,Yes,Yes,Yes,Street,2025-08-26,73,Broker,Yes
NCR-2024-01843,3200000,140,2,2,4,20,Katameya,Katameya Heights,8.0,0.6,3.7,Semi-finished,Yes,No,No,Yes,Street,2025-08-24,75,Broker,Yes
NCR-2024-01844,4600000,182,3,3,4,9,Katameya,Katameya Plaza,19.4,4.6,4.8,Lux,Yes,No,No,No,Compound,2025-10-04,34,Owner,Yes
NCR-2024-01845,3100000,120,2,2,8,9,Katameya,Katameya Dunes,18.6,4.8,9.9,Semi-finished,No,No,Yes,Yes,Street,2025-06-26,134,Broker,Yes
NCR-2024-01846,3900000,123,2,3,1,9,Katameya,Katameya Plaza,5.2,7.4,11.9,Super Lux,No,No,Yes,Yes,Street,2025-07-02,128,Owner,Yes
NCR-2024-01847,3550000,145,3,2,15,19,Fifth Settlement,Moon Valley,22.2,4.3,3.9,Lux,No,Yes,Yes,Yes,Garden,2025-10-12,26,Owner,Yes
NCR-2024-01848,2750000,111,2,2,4,15,Fifth Settlement,Moon Valley,6.2,4.6,14.0,Lux,No,Yes,Yes,Yes,Street,2025-09-20,48,Owner,Yes
NCR-2024-01849,6050000,217,3,3,6,0,Katameya,,20.3,4.0,14.7,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-07-09,121,Owner,Yes
NCR-2024-01850,4350000,206,3,4,13,16,Fifth Settlement,Moon Valley,12.5,2.5,10.3,Unfinished,Yes,Yes,Yes,Yes,Compound,2025-07-26,104,Broker,Yes
NCR-2024-01851,2450000,101,2,2,4,20,Katameya,Katameya Plaza,9.6,0.9,8.8,Lux,No,Yes,Yes,No,Compound,2025-07-11,119,Broker,Yes
NCR-2024-01852,7250000,299,4,5,6,13,Fifth Settlement,Mountain View,5.6,3.6,11.9,Semi-finished,Yes,Yes,Yes,No,Compound,2025-07-08,122,Broker,Yes
NCR-2024-01853,2500000,101,2,2,5,18,Rehab City,Rehab 3,5.9,0.9,6.9,Semi-finished,Yes,Yes,Yes,No,Street,2025-07-05,125,Broker,Yes
NCR-2024-01854,4100000,205,3,3,14,20,Madinaty,,17.2,4.6,8.9,Unfinished,Yes,No,Yes,Yes,Garden,2025-07-27,103,Broker,Yes
NCR-2024-01855,1900000,91,2,1,9,20,Fifth Settlement,Hyde Park,14.7,2.8,14.0,Semi-finished,Yes,No,Yes,Yes,Street,2025-06-26,134,Owner,Yes
NCR-2024-01856,5200000,154,3,3,10,16,Fifth Settlement,Hyde Park,4.8,4.5,14.5,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-11-02,5,Owner,Yes
NCR-2024-01857,2000000,82,1,2,9,13,Fifth Settlement,Moon Valley,4.6,1.5,14.1,Semi-finished,Yes,Yes,Yes,No,Street,2025-09-25,43,Owner,Yes
NCR-2024-01858,4700000,168,3,2,4,7,Madinaty,Madinaty B3,3.7,7.5,6.1,Lux,Yes,Yes,Yes,Yes,Garden,2025-10-17,21,Broker,Yes
NCR-2024-01859,4600000,146,3,3,13,20,Fifth Settlement,Palm Hills,19.1,7.2,5.8,Super Lux,Yes,Yes,No,Yes,Compound,2025-06-03,157,Broker,Yes
NCR-2024-01860,4400000,167,3,4,14,20,Fifth Settlement,Moon Valley,18.4,1.9,6.6,Lux,No,Yes,Yes,Yes,Street,2025-06-08,152,Owner,Yes
NCR-2024-01861,3800000,153,3,3,4,8,Rehab City,Rehab 1,3.3,3.1,8.3,Unfinished,Yes,Yes,Yes,No,Street,2025-09-22,46,Broker,Yes
NCR-2024-01862,4400000,183,3,3,12,7,Rehab City,Rehab 4,14.9,5.1,6.8,Unfinished,No,Yes,Yes,No,Street,2025-08-13,86,Broker,Yes
NCR-2024-01863,4150000,169,3,4,8,12,Katameya,Lake View,3.9,1.2,7.5,Semi-finished,Yes,Yes,Yes,No,Garden,2025-10-02,36,Owner,Yes
NCR-2024-01864,2700000,106,2,2,10,16,Rehab City,Rehab 4,22.8,3.2,10.4,Unfinished,No,Yes,Yes,Yes,Street,2025-08-12,87,Broker,Yes
NCR-2024-01865,2600000,121,2,3,15,18,Fifth Settlement,Mountain View,22.9,2.4,12.2,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-06-04,156,Broker,Yes
NCR-2024-01866,3350000,135,2,1,4,6,Rehab City,Rehab 4,18.1,7.4,11.8,Super Lux,Yes,No,No,No,Garden,2025-06-15,145,Broker,Yes
NCR-2024-01867,2400000,95,2,3,2,16,Rehab City,Rehab 2,23.3,6.9,12.8,Lux,No,No,Yes,Yes,Garden,2025-07-20,110,Broker,No
NCR-2024-01868,5100000,140,2,2,13,0,Fifth Settlement,Palm Hills,20.7,4.8,3.4,Super Lux,No,Yes,Yes,Yes,Garden,2025-10-20,18,Broker,Yes
NCR-2024-01869,3800000,145,3,4,13,4,Madinaty,Madinaty B4,21.1,4.4,3.6,Super Lux,Yes,Yes,No,No,Street,2025-09-07,61,Broker,Yes
NCR-2024-01870,3750000,116,2,1,14,5,Fifth Settlement,Moon Valley,15.1,7.5,12.5,Super Lux,No,Yes,No,No,Street,2025-06-29,131,Broker,Yes
NCR-2024-01871,4600000,163,3,4,15,1,Madinaty,Madinaty B2,9.0,7.5,9.4,Lux,Yes,Yes,Yes,No,Compound,2025-09-15,53,Owner,Yes
NCR-2024-01872,2950000,127,2,2,2,15,Fifth Settlement,Moon Valley,7.0,7.8,9.9,Semi-finished,No,Yes,Yes,Yes,Compound,2025-06-20,140,Owner,Yes
NCR-2024-01873,3400000,123,2,2,1,4,Rehab City,Rehab 1,9.5,1.4,3.6,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-06-04,156,Broker,No
NCR-2024-01874,4950000,179,3,3,5,4,Katameya,Katameya Dunes,16.5,1.7,6.1,Lux,Yes,Yes,Yes,Yes,Street,2025-10-19,19,Owner,Yes
NCR-2024-01875,2950000,186,3,4,15,11,Fifth Settlement,,6.0,5.6,10.7,Unfinished,Yes,Yes,Yes,No,Street,2025-09-23,45,Owner,Yes
NCR-2024-01876,4600000,218,3,4,6,2,Fifth Settlement,Mountain View,7.9,4.6,13.3,Lux,Yes,No,No,No,Street,2025-07-05,125,Owner,Yes
NCR-2024-01877,4500000,214,3,2,9,15,Fifth Settlement,Mountain View,12.8,0.6,14.0,Semi-finished,Yes,Yes,Yes,No,Street,2025-08-02,97,Broker,Yes
NCR-2024-01878,3750000,111,2,1,5,5,Katameya,Katameya Dunes,7.4,1.0,9.0,Lux,Yes,Yes,Yes,No,Garden,2025-10-15,23,Owner,Yes
NCR-2024-01879,4300000,163,3,4,13,14,Fifth Settlement,Hyde Park,15.5,7.2,9.5,Lux,Yes,Yes,Yes,No,Compound,2025-07-17,113,Broker,Yes
NCR-2024-01880,2350000,90,2,1,6,14,Katameya,Katameya Plaza,23.2,7.0,13.0,Unfinished,Yes,Yes,No,Yes,Street,2025-05-31,160,Owner,Yes
NCR-2024-01881,3000000,107,2,3,6,15,Katameya,Katameya Heights,19.2,3.2,9.5,Lux,Yes,No,Yes,No,Garden,2025-08-09,90,Broker,No
NCR-2024-01882,2650000,133,2,2,3,19,Katameya,Katameya Heights,17.3,7.2,9.2,Lux,No,Yes,Yes,No,Street,2025-05-20,171,Broker,No
NCR-2024-01883,2050000,71,1,2,12,12,Fifth Settlement,,15.4,5.0,13.9,Lux,Yes,Yes,Yes,Yes,Garden,2025-08-05,94,Broker,Yes
NCR-2024-01884,3850000,146,2,2,4,11,Madinaty,Madinaty B2,13.2,6.5,12.5,Semi-finished,No,Yes,Yes,Yes,Garden,2025-06-12,148,Broker,Yes
NCR-2024-01885,4550000,227,4,4,1,9,Katameya,Katameya Heights,6.3,3.7,13.9,Unfinished,No,Yes,Yes,No,Compound,2025-08-23,76,Broker,Yes
NCR-2024-01886,7500000,270,4,5,4,13,Madinaty,Madinaty B1,22.6,1.4,5.6,Super Lux,Yes,Yes,Yes,Yes,Street,2025-08-01,98,Owner,No
NCR-2024-01887,2400000,112,2,3,1,1,Fifth Settlement,Palm Hills,7.7,3.8,9.3,Semi-finished,No,Yes,Yes,No,Street,2025-05-14,177,Broker,Yes
NCR-2024-01888,2550000,80,1,2,15,2,Madinaty,,4.1,3.9,13.1,Super Lux,Yes,No,Yes,Yes,Garden,2025-06-02,158,Owner,Yes
NCR-2024-01889,3450000,123,2,2,5,8,Katameya,Katameya Heights,19.3,4.6,4.3,Lux,Yes,Yes,Yes,No,Street,2025-07-02,128,Broker,Yes
NCR-2024-01890,2950000,100,2,1,11,10,Rehab City,Rehab 4,6.0,1.3,12.5,Super Lux,Yes,Yes,Yes,Yes,Street,2025-08-31,68,Owner,No
NCR-2024-01891,3950000,174,3,2,11,10,Madinaty,Madinaty B4,10.6,7.9,5.2,Semi-finished,Yes,Yes,No,Yes,Street,2025-09-20,48,Broker,Yes
NCR-2024-01892,4200000,141,2,3,8,9,Rehab City,Rehab 4,2.7,2.3,12.7,Super Lux,No,No,Yes,Yes,Garden,2025-05-28,163,Broker,No
NCR-2024-01893,4250000,181,3,3,8,13,Fifth Settlement,Hyde Park,5.2,2.0,10.3,Lux,Yes,No,Yes,Yes,Street,2025-05-27,164,Broker,Yes
NCR-2024-01894,3750000,117,2,1,5,8,New Cairo (Other),,6.0,4.5,5.3,Lux,Yes,No,Yes,Yes,Nile,2025-08-25,74,Owner,Yes
NCR-2024-01895,6600000,281,4,4,14,19,Katameya,,3.3,4.5,8.7,Super Lux,Yes,No,Yes,Yes,Garden,2025-08-31,68,Broker,Yes
NCR-2024-01896,2350000,103,2,2,10,20,Madinaty,Madinaty B3,17.1,3.8,11.2,Semi-finished,Yes,No,Yes,No,Street,2025-09-09,59,Broker,Yes
NCR-2024-01897,4950000,163,3,4,2,9,Fifth Settlement,Mountain View,21.3,6.3,10.6,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-10-25,13,Owner,Yes
NCR-2024-01898,2800000,97,2,2,12,8,Katameya,Katameya Dunes,10.6,4.4,8.1,Super Lux,Yes,No,Yes,No,Street,2025-08-05,94,Broker,Yes
NCR-2024-01899,5400000,192,3,3,6,4,Fifth Settlement,Hyde Park,22.1,5.1,13.8,Lux,No,No,Yes,No,Garden,2025-05-12,179,Owner,Yes
NCR-2024-01900,3250000,97,2,2,1,7,Fifth Settlement,Hyde Park,6.9,5.9,9.2,Lux,No,Yes,Yes,No,Garden,2025-09-08,60,Broker,Yes
NCR-2024-01901,3000000,93,2,2,7,10,Rehab City,Rehab 4,9.5,0.7,9.1,Semi-finished,Yes,Yes,No,Yes,Garden,2025-08-21,78,Broker,Yes
NCR-2024-01902,4500000,144,3,2,11,0,Katameya,Lake View,5.5,4.8,3.7,Super Lux,Yes,No,Yes,Yes,Compound,2025-10-06,32,Broker,Yes
NCR-2024-01903,5250000,188,3,2,4,20,Fifth Settlement,Palm Hills,16.3,7.1,14.1,Super Lux,Yes,No,Yes,Yes,Street,2025-11-06,1,Broker,Yes
NCR-2024-01904,4450000,169,3,4,5,9,Katameya,,11.7,0.6,5.1,Lux,Yes,No,Yes,No,Compound,2025-10-09,29,Broker,Yes
NCR-2024-01905,5300000,211,3,2,6,0,Rehab City,Rehab 4,16.1,3.5,9.3,Lux,No,No,Yes,No,Compound,2025-07-02,128,Owner,Yes
NCR-2024-01906,4200000,202,3,3,11,6,Madinaty,Madinaty B4,19.5,7.4,12.6,Semi-finished,Yes,No,Yes,Yes,Street,2025-10-23,15,Broker,Yes
NCR-2024-01907,2900000,136,2,2,1,13,Madinaty,Madinaty B2,14.6,3.1,5.6,Semi-finished,Yes,Yes,No,Yes,Street,2025-10-05,33,Owner,Yes
NCR-2024-01908,3000000,115,2,3,9,4,Rehab City,Rehab 3,16.4,3.9,9.3,Lux,No,Yes,Yes,Yes,Street,2025-06-29,131,Broker,Yes
NCR-2024-01909,3850000,146,2,2,10,16,Fifth Settlement,Palm Hills,23.5,7.9,5.9,Lux,No,Yes,Yes,Yes,Street,2025-10-24,14,Broker,Yes
NCR-2024-01910,4150000,176,3,4,4,20,Rehab City,Rehab 3,8.9,2.0,12.1,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-07-09,121,Owner,Yes
NCR-2024-01911,2250000,123,2,2,8,5,Katameya,,10.3,1.0,9.8,Semi-finished,Yes,Yes,No,No,Street,2025-09-01,67,Broker,No
NCR-2024-01912,2400000,96,2,3,5,15,Katameya,,18.5,6.9,13.3,Lux,Yes,Yes,Yes,Yes,Compound,2025-08-26,73,Broker,Yes
